"ORDER_ID","ORDER_STATUS","ORDER_DATE","PRODUCT_ID","ORDER_QUANTITY"
"OD10479","Delivered",2023-04-15,"SKU26323",2
"OD10479","Delivered",2023-04-15,"SKU15352",5
"OD10479","Delivered",2023-04-15,"SKU16189",2
"OD10479","Delivered",2023-04-15,"SKU27335",2
"OD10480","In transit",2023-08-03,"SKU22124",5
"OD10480","In transit",2023-08-03,"SKU18692",2
"OD10480","In transit",2023-08-03,"SKU11691",5
"OD10480","In transit",2023-08-03,"SKU29988",2
"OD10480","In transit",2023-08-03,"SKU11032",4
"OD10481","In transit",2023-10-09,"SKU26939",1
"OD10481","In transit",2023-10-09,"SKU25027",1
"OD10481","In transit",2023-10-09,"SKU24090",3
"OD10481","In transit",2023-10-09,"SKU29252",4
"OD10482","In transit",2023-09-21,"SKU29874",5
"OD10482","In transit",2023-09-21,"SKU16620",5
"OD10482","In transit",2023-09-21,"SKU15364",5
"OD10482","In transit",2023-09-21,"SKU11486",2
"OD10482","In transit",2023-09-21,"SKU26157",4
"OD10483","Delivered",2023-05-12,"SKU16978",2
"OD10483","Delivered",2023-05-12,"SKU28702",1
"OD10484","Delivered",2023-09-06,"SKU10628",4
"OD10484","Delivered",2023-09-06,"SKU27216",3
"OD10484","Delivered",2023-09-06,"SKU17047",2
"OD10484","Delivered",2023-09-06,"SKU26225",3
"OD10484","Delivered",2023-09-06,"SKU29766",2
"OD10484","Delivered",2023-09-06,"SKU17055",5
"OD10484","Delivered",2023-09-06,"SKU19909",5
"OD10484","Delivered",2023-09-06,"SKU19500",3
"OD10484","Delivered",2023-09-06,"SKU19829",5
"OD10484","Delivered",2023-09-06,"SKU16221",4
"OD10485","In transit",2023-04-24,"SKU20874",4
"OD10485","In transit",2023-04-24,"SKU22079",2
"OD10485","In transit",2023-04-24,"SKU12889",3
"OD10485","In transit",2023-04-24,"SKU24567",2
"OD10485","In transit",2023-04-24,"SKU18126",3
"OD10485","In transit",2023-04-24,"SKU14597",4
"OD10485","In transit",2023-04-24,"SKU29508",3
"OD10485","In transit",2023-04-24,"SKU10405",3
"OD10485","In transit",2023-04-24,"SKU15365",2
"OD10486","In transit",2023-01-28,"SKU20724",5
"OD10486","In transit",2023-01-28,"SKU20015",4
"OD10486","In transit",2023-01-28,"SKU11574",3
"OD10486","In transit",2023-01-28,"SKU22449",2
"OD10486","In transit",2023-01-28,"SKU11404",1
"OD10486","In transit",2023-01-28,"SKU28935",3
"OD10486","In transit",2023-01-28,"SKU12236",4
"OD10487","Delivered",2023-11-22,"SKU17855",3
"OD10487","Delivered",2023-11-22,"SKU21072",3
"OD10488","Delivered",2023-10-23,"SKU10962",4
"OD10488","Delivered",2023-10-23,"SKU20373",3
"OD10488","Delivered",2023-10-23,"SKU14710",2
"OD10488","Delivered",2023-10-23,"SKU24379",4
"OD10488","Delivered",2023-10-23,"SKU18551",2
"OD10488","Delivered",2023-10-23,"SKU11852",5
"OD10489","Order placed",2023-03-07,"SKU24687",2
"OD10489","Order placed",2023-03-07,"SKU24278",4
"OD10489","Order placed",2023-03-07,"SKU25896",4
"OD10489","Order placed",2023-03-07,"SKU23122",5
"OD10489","Order placed",2023-03-07,"SKU26530",2
"OD10489","Order placed",2023-03-07,"SKU17988",3
"OD10490","Delivered",2023-02-22,"SKU27275",3
"OD10490","Delivered",2023-02-22,"SKU21489",4
"OD10490","Delivered",2023-02-22,"SKU19537",3
"OD10490","Delivered",2023-02-22,"SKU24714",2
"OD10490","Delivered",2023-02-22,"SKU29326",3
"OD10490","Delivered",2023-02-22,"SKU27297",2
"OD10491","In transit",2023-06-14,"SKU29185",2
"OD10491","In transit",2023-06-14,"SKU16382",1
"OD10491","In transit",2023-06-14,"SKU29745",3
"OD10491","In transit",2023-06-14,"SKU10370",4
"OD10491","In transit",2023-06-14,"SKU11527",3
"OD10491","In transit",2023-06-14,"SKU25410",3
"OD10491","In transit",2023-06-14,"SKU12350",4
"OD10491","In transit",2023-06-14,"SKU14146",2
"OD10492","Delivered",2023-04-05,"SKU26475",4
"OD10492","Delivered",2023-04-05,"SKU19567",3
"OD10492","Delivered",2023-04-05,"SKU26204",2
"OD10492","Delivered",2023-04-05,"SKU23678",2
"OD10492","Delivered",2023-04-05,"SKU17152",4
"OD10492","Delivered",2023-04-05,"SKU17650",3
"OD10492","Delivered",2023-04-05,"SKU28569",2
"OD10492","Delivered",2023-04-05,"SKU22550",1
"OD10492","Delivered",2023-04-05,"SKU14819",1
"OD10493","In transit",2023-07-05,"SKU15525",4
"OD10493","In transit",2023-07-05,"SKU14856",3
"OD10494","In transit",2023-08-24,"SKU13713",2
"OD10494","In transit",2023-08-24,"SKU16377",4
"OD10494","In transit",2023-08-24,"SKU15742",3
"OD10494","In transit",2023-08-24,"SKU18717",3
"OD10494","In transit",2023-08-24,"SKU16953",3
"OD10495","In transit",2023-02-04,"SKU17792",5
"OD10495","In transit",2023-02-04,"SKU19912",2
"OD10495","In transit",2023-02-04,"SKU18067",4
"OD10495","In transit",2023-02-04,"SKU22036",2
"OD10495","In transit",2023-02-04,"SKU16572",2
"OD10495","In transit",2023-02-04,"SKU18731",3
"OD10495","In transit",2023-02-04,"SKU17970",4
"OD10495","In transit",2023-02-04,"SKU20197",2
"OD10496","Delivered",2023-03-17,"SKU29261",4
"OD10497","Delivered",2023-05-26,"SKU10121",2
"OD10497","Delivered",2023-05-26,"SKU10034",2
"OD10497","Delivered",2023-05-26,"SKU19378",3
"OD10497","Delivered",2023-05-26,"SKU24984",4
"OD10498","In transit",2023-12-06,"SKU22997",4
"OD10498","In transit",2023-12-06,"SKU28972",4
"OD10498","In transit",2023-12-06,"SKU19970",4
"OD10498","In transit",2023-12-06,"SKU17129",2
"OD10498","In transit",2023-12-06,"SKU21041",4
"OD10498","In transit",2023-12-06,"SKU20152",2
"OD10498","In transit",2023-12-06,"SKU11001",4
"OD10498","In transit",2023-12-06,"SKU21255",5
"OD10498","In transit",2023-12-06,"SKU20673",4
"OD10498","In transit",2023-12-06,"SKU28498",5
"OD10499","In transit",2023-12-09,"SKU23513",2
"OD10499","In transit",2023-12-09,"SKU18819",2
"OD10499","In transit",2023-12-09,"SKU23543",1
"OD10500","Delivered",2023-05-11,"SKU24932",4
"OD10500","Delivered",2023-05-11,"SKU27476",2
"OD10500","Delivered",2023-05-11,"SKU20554",3
"OD10500","Delivered",2023-05-11,"SKU22778",2
"OD10500","Delivered",2023-05-11,"SKU18273",5
"OD10501","Order placed",2023-03-21,"SKU20635",1
"OD10501","Order placed",2023-03-21,"SKU15547",1
"OD10501","Order placed",2023-03-21,"SKU18279",2
"OD10501","Order placed",2023-03-21,"SKU27689",4
"OD10501","Order placed",2023-03-21,"SKU18199",4
"OD10501","Order placed",2023-03-21,"SKU26307",3
"OD10501","Order placed",2023-03-21,"SKU26663",2
"OD10501","Order placed",2023-03-21,"SKU18541",4
"OD10501","Order placed",2023-03-21,"SKU16812",4
"OD10502","Delivered",2023-05-17,"SKU19435",1
"OD10502","Delivered",2023-05-17,"SKU12516",4
"OD10502","Delivered",2023-05-17,"SKU11525",5
"OD10502","Delivered",2023-05-17,"SKU13507",2
"OD10502","Delivered",2023-05-17,"SKU25381",4
"OD10502","Delivered",2023-05-17,"SKU20621",5
"OD10502","Delivered",2023-05-17,"SKU16309",3
"OD10503","In transit",2023-10-02,"SKU26499",1
"OD10503","In transit",2023-10-02,"SKU12403",5
"OD10503","In transit",2023-10-02,"SKU17463",2
"OD10503","In transit",2023-10-02,"SKU20803",2
"OD10504","Delivered",2023-02-21,"SKU24357",3
"OD10504","Delivered",2023-02-21,"SKU10078",2
"OD10504","Delivered",2023-02-21,"SKU27912",2
"OD10504","Delivered",2023-02-21,"SKU28150",3
"OD10505","Order placed",2023-11-19,"SKU16158",2
"OD10505","Order placed",2023-11-19,"SKU12605",4
"OD10505","Order placed",2023-11-19,"SKU22171",4
"OD10505","Order placed",2023-11-19,"SKU22166",2
"OD10505","Order placed",2023-11-19,"SKU25350",4
"OD10505","Order placed",2023-11-19,"SKU14799",2
"OD10505","Order placed",2023-11-19,"SKU10279",2
"OD10505","Order placed",2023-11-19,"SKU28648",4
"OD10506","Delivered",2023-12-04,"SKU20133",1
"OD10506","Delivered",2023-12-04,"SKU29485",5
"OD10506","Delivered",2023-12-04,"SKU26068",5
"OD10506","Delivered",2023-12-04,"SKU11408",1
"OD10506","Delivered",2023-12-04,"SKU14069",2
"OD10506","Delivered",2023-12-04,"SKU19973",2
"OD10507","In transit",2023-10-18,"SKU29505",2
"OD10507","In transit",2023-10-18,"SKU28159",2
"OD10507","In transit",2023-10-18,"SKU11360",3
"OD10507","In transit",2023-10-18,"SKU29366",5
"OD10507","In transit",2023-10-18,"SKU15529",2
"OD10507","In transit",2023-10-18,"SKU19919",2
"OD10507","In transit",2023-10-18,"SKU11241",4
"OD10508","In transit",2023-01-25,"SKU13457",1
"OD10508","In transit",2023-01-25,"SKU26547",3
"OD10508","In transit",2023-01-25,"SKU14819",3
"OD10508","In transit",2023-01-25,"SKU18107",3
"OD10509","Delivered",2023-07-11,"SKU27765",3
"OD10509","Delivered",2023-07-11,"SKU10615",1
"OD10509","Delivered",2023-07-11,"SKU17067",2
"OD10509","Delivered",2023-07-11,"SKU17321",4
"OD10510","Delivered",2023-01-11,"SKU13133",5
"OD10510","Delivered",2023-01-11,"SKU26732",4
"OD10510","Delivered",2023-01-11,"SKU28427",4
"OD10510","Delivered",2023-01-11,"SKU12586",1
"OD10510","Delivered",2023-01-11,"SKU24696",4
"OD10510","Delivered",2023-01-11,"SKU14221",4
"OD10510","Delivered",2023-01-11,"SKU17179",3
"OD10510","Delivered",2023-01-11,"SKU13783",5
"OD10510","Delivered",2023-01-11,"SKU19622",2
"OD10511","In transit",2023-05-20,"SKU25153",5
"OD10511","In transit",2023-05-20,"SKU26467",4
"OD10511","In transit",2023-05-20,"SKU27048",2
"OD10512","Order placed",2023-04-27,"SKU15820",2
"OD10512","Order placed",2023-04-27,"SKU16554",5
"OD10512","Order placed",2023-04-27,"SKU12648",4
"OD10512","Order placed",2023-04-27,"SKU27514",1
"OD10512","Order placed",2023-04-27,"SKU28135",2
"OD10512","Order placed",2023-04-27,"SKU13838",2
"OD10513","In transit",2023-03-13,"SKU28762",4
"OD10513","In transit",2023-03-13,"SKU15428",4
"OD10513","In transit",2023-03-13,"SKU28197",2
"OD10513","In transit",2023-03-13,"SKU13988",3
"OD10513","In transit",2023-03-13,"SKU27157",5
"OD10513","In transit",2023-03-13,"SKU23669",5
"OD10513","In transit",2023-03-13,"SKU29558",3
"OD10513","In transit",2023-03-13,"SKU25279",2
"OD10514","Delivered",2023-04-26,"SKU23041",2
"OD10514","Delivered",2023-04-26,"SKU26176",5
"OD10514","Delivered",2023-04-26,"SKU23990",2
"OD10514","Delivered",2023-04-26,"SKU16805",2
"OD10514","Delivered",2023-04-26,"SKU19198",2
"OD10515","Delivered",2023-01-13,"SKU23062",3
"OD10515","Delivered",2023-01-13,"SKU28282",2
"OD10515","Delivered",2023-01-13,"SKU25633",1
"OD10515","Delivered",2023-01-13,"SKU20728",5
"OD10515","Delivered",2023-01-13,"SKU29355",5
"OD10515","Delivered",2023-01-13,"SKU17375",3
"OD10515","Delivered",2023-01-13,"SKU12117",5
"OD10515","Delivered",2023-01-13,"SKU20170",2
"OD10516","Cancelled",2023-06-16,"SKU11099",3
"OD10516","Cancelled",2023-06-16,"SKU27307",3
"OD10516","Cancelled",2023-06-16,"SKU20274",3
"OD10516","Cancelled",2023-06-16,"SKU20317",3
"OD10516","Cancelled",2023-06-16,"SKU19282",5
"OD10516","Cancelled",2023-06-16,"SKU19836",3
"OD10517","Order placed",2023-01-29,"SKU22880",3
"OD10517","Order placed",2023-01-29,"SKU16370",3
"OD10517","Order placed",2023-01-29,"SKU20034",2
"OD10517","Order placed",2023-01-29,"SKU16338",4
"OD10517","Order placed",2023-01-29,"SKU23181",4
"OD10517","Order placed",2023-01-29,"SKU18631",5
"OD10518","Delivered",2023-09-29,"SKU24539",5
"OD10518","Delivered",2023-09-29,"SKU25967",1
"OD10518","Delivered",2023-09-29,"SKU14915",2
"OD10518","Delivered",2023-09-29,"SKU24122",2
"OD10518","Delivered",2023-09-29,"SKU18454",5
"OD10518","Delivered",2023-09-29,"SKU20985",1
"OD10518","Delivered",2023-09-29,"SKU21688",3
"OD10518","Delivered",2023-09-29,"SKU21440",4
"OD10519","Delivered",2023-07-07,"SKU21735",4
"OD10519","Delivered",2023-07-07,"SKU22575",1
"OD10519","Delivered",2023-07-07,"SKU24583",4
"OD10520","In transit",2023-05-26,"SKU16799",3
"OD10520","In transit",2023-05-26,"SKU15986",1
"OD10520","In transit",2023-05-26,"SKU10044",1
"OD10520","In transit",2023-05-26,"SKU28798",2
"OD10520","In transit",2023-05-26,"SKU12354",5
"OD10520","In transit",2023-05-26,"SKU24623",4
"OD10520","In transit",2023-05-26,"SKU11795",2
"OD10520","In transit",2023-05-26,"SKU22014",2
"OD10520","In transit",2023-05-26,"SKU15343",2
"OD10521","In transit",2023-09-25,"SKU18741",1
"OD10521","In transit",2023-09-25,"SKU12500",4
"OD10521","In transit",2023-09-25,"SKU23102",2
"OD10522","Delivered",2023-12-04,"SKU29866",4
"OD10522","Delivered",2023-12-04,"SKU25145",3
"OD10522","Delivered",2023-12-04,"SKU16516",5
"OD10522","Delivered",2023-12-04,"SKU12155",3
"OD10522","Delivered",2023-12-04,"SKU25833",3
"OD10522","Delivered",2023-12-04,"SKU22686",3
"OD10522","Delivered",2023-12-04,"SKU26424",5
"OD10522","Delivered",2023-12-04,"SKU20851",2
"OD10523","Delivered",2023-10-06,"SKU30050",4
"OD10523","Delivered",2023-10-06,"SKU14735",4
"OD10523","Delivered",2023-10-06,"SKU17305",2
"OD10523","Delivered",2023-10-06,"SKU24497",3
"OD10524","Delivered",2023-11-06,"SKU25883",2
"OD10524","Delivered",2023-11-06,"SKU11833",1
"OD10524","Delivered",2023-11-06,"SKU10524",5
"OD10524","Delivered",2023-11-06,"SKU22327",4
"OD10524","Delivered",2023-11-06,"SKU25256",3
"OD10524","Delivered",2023-11-06,"SKU17600",4
"OD10524","Delivered",2023-11-06,"SKU14940",5
"OD10524","Delivered",2023-11-06,"SKU27759",5
"OD10524","Delivered",2023-11-06,"SKU28576",1
"OD10524","Delivered",2023-11-06,"SKU14872",1
"OD10525","In transit",2023-07-20,"SKU16511",4
"OD10525","In transit",2023-07-20,"SKU25412",3
"OD10525","In transit",2023-07-20,"SKU25674",3
"OD10525","In transit",2023-07-20,"SKU11176",5
"OD10525","In transit",2023-07-20,"SKU30005",5
"OD10525","In transit",2023-07-20,"SKU26585",3
"OD10525","In transit",2023-07-20,"SKU22249",1
"OD10526","Delivered",2023-03-15,"SKU20299",1
"OD10527","Delivered",2023-07-27,"SKU24752",3
"OD10527","Delivered",2023-07-27,"SKU14896",3
"OD10528","Delivered",2023-12-15,"SKU13792",2
"OD10528","Delivered",2023-12-15,"SKU10743",1
"OD10528","Delivered",2023-12-15,"SKU22427",2
"OD10528","Delivered",2023-12-15,"SKU19120",2
"OD10528","Delivered",2023-12-15,"SKU14391",2
"OD10529","In transit",2023-06-30,"SKU12217",2
"OD10529","In transit",2023-06-30,"SKU21437",1
"OD10529","In transit",2023-06-30,"SKU25829",3
"OD10529","In transit",2023-06-30,"SKU15981",3
"OD10529","In transit",2023-06-30,"SKU15401",2
"OD10529","In transit",2023-06-30,"SKU12777",4
"OD10529","In transit",2023-06-30,"SKU25335",4
"OD10529","In transit",2023-06-30,"SKU25898",1
"OD10529","In transit",2023-06-30,"SKU25243",4
"OD10530","In transit",2023-08-10,"SKU12305",3
"OD10530","In transit",2023-08-10,"SKU16377",4
"OD10530","In transit",2023-08-10,"SKU11290",2
"OD10530","In transit",2023-08-10,"SKU17923",1
"OD10530","In transit",2023-08-10,"SKU18424",4
"OD10531","Delivered",2023-05-27,"SKU14767",2
"OD10531","Delivered",2023-05-27,"SKU25087",4
"OD10531","Delivered",2023-05-27,"SKU25189",4
"OD10532","Delivered",2023-10-21,"SKU27511",5
"OD10532","Delivered",2023-10-21,"SKU25937",4
"OD10532","Delivered",2023-10-21,"SKU25002",1
"OD10532","Delivered",2023-10-21,"SKU25597",4
"OD10532","Delivered",2023-10-21,"SKU23642",4
"OD10532","Delivered",2023-10-21,"SKU29339",4
"OD10532","Delivered",2023-10-21,"SKU28405",3
"OD10532","Delivered",2023-10-21,"SKU16080",3
"OD10532","Delivered",2023-10-21,"SKU11538",2
"OD10532","Delivered",2023-10-21,"SKU14929",1
"OD10533","Delivered",2023-08-11,"SKU26643",5
"OD10533","Delivered",2023-08-11,"SKU26156",4
"OD10533","Delivered",2023-08-11,"SKU25289",3
"OD10533","Delivered",2023-08-11,"SKU24768",1
"OD10533","Delivered",2023-08-11,"SKU25919",4
"OD10533","Delivered",2023-08-11,"SKU17903",1
"OD10533","Delivered",2023-08-11,"SKU23982",1
"OD10533","Delivered",2023-08-11,"SKU29234",1
"OD10534","In transit",2023-09-09,"SKU27120",5
"OD10534","In transit",2023-09-09,"SKU21131",2
"OD10534","In transit",2023-09-09,"SKU12978",5
"OD10534","In transit",2023-09-09,"SKU20159",5
"OD10534","In transit",2023-09-09,"SKU21990",2
"OD10534","In transit",2023-09-09,"SKU28506",3
"OD10534","In transit",2023-09-09,"SKU14864",3
"OD10534","In transit",2023-09-09,"SKU15843",4
"OD10534","In transit",2023-09-09,"SKU24313",1
"OD10535","Delivered",2023-12-18,"SKU18247",4
"OD10535","Delivered",2023-12-18,"SKU16533",3
"OD10535","Delivered",2023-12-18,"SKU22123",5
"OD10535","Delivered",2023-12-18,"SKU15418",1
"OD10535","Delivered",2023-12-18,"SKU26862",1
"OD10535","Delivered",2023-12-18,"SKU14009",2
"OD10535","Delivered",2023-12-18,"SKU25839",4
"OD10535","Delivered",2023-12-18,"SKU20119",4
"OD10535","Delivered",2023-12-18,"SKU25833",5
"OD10535","Delivered",2023-12-18,"SKU25673",2
"OD10536","Cancelled",2023-03-18,"SKU17744",4
"OD10537","Delivered",2023-10-21,"SKU20921",2
"OD10537","Delivered",2023-10-21,"SKU11721",5
"OD10537","Delivered",2023-10-21,"SKU11957",4
"OD10537","Delivered",2023-10-21,"SKU23466",2
"OD10537","Delivered",2023-10-21,"SKU15617",1
"OD10537","Delivered",2023-10-21,"SKU16293",1
"OD10537","Delivered",2023-10-21,"SKU16176",3
"OD10537","Delivered",2023-10-21,"SKU24352",1
"OD10537","Delivered",2023-10-21,"SKU14298",5
"OD10538","In transit",2023-04-26,"SKU14919",4
"OD10538","In transit",2023-04-26,"SKU29347",2
"OD10539","Delivered",2023-02-24,"SKU12645",3
"OD10539","Delivered",2023-02-24,"SKU26814",2
"OD10539","Delivered",2023-02-24,"SKU10473",2
"OD10539","Delivered",2023-02-24,"SKU12918",2
"OD10539","Delivered",2023-02-24,"SKU24938",2
"OD10539","Delivered",2023-02-24,"SKU30085",2
"OD10540","Delivered",2023-04-14,"SKU27076",2
"OD10540","Delivered",2023-04-14,"SKU27869",2
"OD10540","Delivered",2023-04-14,"SKU14476",2
"OD10540","Delivered",2023-04-14,"SKU19207",5
"OD10540","Delivered",2023-04-14,"SKU22457",2
"OD10541","Delivered",2023-05-13,"SKU26045",4
"OD10541","Delivered",2023-05-13,"SKU20341",5
"OD10541","Delivered",2023-05-13,"SKU18239",4
"OD10541","Delivered",2023-05-13,"SKU24678",4
"OD10541","Delivered",2023-05-13,"SKU10898",3
"OD10541","Delivered",2023-05-13,"SKU21098",3
"OD10541","Delivered",2023-05-13,"SKU26861",3
"OD10541","Delivered",2023-05-13,"SKU25781",5
"OD10541","Delivered",2023-05-13,"SKU22398",4
"OD10542","Delivered",2023-10-15,"SKU18965",2
"OD10542","Delivered",2023-10-15,"SKU12380",5
"OD10543","Order placed",2023-03-30,"SKU18534",3
"OD10543","Order placed",2023-03-30,"SKU10870",2
"OD10543","Order placed",2023-03-30,"SKU26415",4
"OD10543","Order placed",2023-03-30,"SKU14623",2
"OD10543","Order placed",2023-03-30,"SKU18507",5
"OD10543","Order placed",2023-03-30,"SKU15169",4
"OD10543","Order placed",2023-03-30,"SKU10896",3
"OD10543","Order placed",2023-03-30,"SKU15401",1
"OD10544","Delivered",2023-09-26,"SKU26850",2
"OD10544","Delivered",2023-09-26,"SKU18911",2
"OD10544","Delivered",2023-09-26,"SKU29523",2
"OD10544","Delivered",2023-09-26,"SKU18292",4
"OD10544","Delivered",2023-09-26,"SKU12119",4
"OD10544","Delivered",2023-09-26,"SKU10932",1
"OD10544","Delivered",2023-09-26,"SKU11121",4
"OD10545","Delivered",2023-04-29,"SKU18182",2
"OD10545","Delivered",2023-04-29,"SKU25720",4
"OD10545","Delivered",2023-04-29,"SKU24306",2
"OD10545","Delivered",2023-04-29,"SKU18144",4
"OD10545","Delivered",2023-04-29,"SKU19650",5
"OD10545","Delivered",2023-04-29,"SKU11254",2
"OD10545","Delivered",2023-04-29,"SKU22051",1
"OD10545","Delivered",2023-04-29,"SKU22704",2
"OD10545","Delivered",2023-04-29,"SKU19720",2
"OD10546","Delivered",2023-02-06,"SKU11578",2
"OD10546","Delivered",2023-02-06,"SKU10458",2
"OD10546","Delivered",2023-02-06,"SKU21041",2
"OD10546","Delivered",2023-02-06,"SKU18289",5
"OD10547","In transit",2023-01-10,"SKU22979",3
"OD10547","In transit",2023-01-10,"SKU12051",3
"OD10547","In transit",2023-01-10,"SKU16279",5
"OD10547","In transit",2023-01-10,"SKU23169",1
"OD10547","In transit",2023-01-10,"SKU14981",2
"OD10547","In transit",2023-01-10,"SKU29300",5
"OD10547","In transit",2023-01-10,"SKU13165",3
"OD10547","In transit",2023-01-10,"SKU17379",4
"OD10547","In transit",2023-01-10,"SKU21793",3
"OD10548","Delivered",2023-02-23,"SKU29127",4
"OD10548","Delivered",2023-02-23,"SKU27510",5
"OD10548","Delivered",2023-02-23,"SKU11643",3
"OD10548","Delivered",2023-02-23,"SKU19945",2
"OD10548","Delivered",2023-02-23,"SKU16467",3
"OD10549","In transit",2023-11-29,"SKU19980",5
"OD10549","In transit",2023-11-29,"SKU22099",4
"OD10549","In transit",2023-11-29,"SKU19472",2
"OD10549","In transit",2023-11-29,"SKU10591",1
"OD10550","In transit",2023-10-04,"SKU18709",2
"OD10550","In transit",2023-10-04,"SKU23733",2
"OD10550","In transit",2023-10-04,"SKU16903",3
"OD10550","In transit",2023-10-04,"SKU17574",3
"OD10550","In transit",2023-10-04,"SKU15154",3
"OD10550","In transit",2023-10-04,"SKU21602",1
"OD10551","Delivered",2023-06-12,"SKU23167",1
"OD10551","Delivered",2023-06-12,"SKU18270",1
"OD10551","Delivered",2023-06-12,"SKU20985",5
"OD10551","Delivered",2023-06-12,"SKU25764",5
"OD10551","Delivered",2023-06-12,"SKU23105",5
"OD10551","Delivered",2023-06-12,"SKU11628",2
"OD10551","Delivered",2023-06-12,"SKU26033",2
"OD10551","Delivered",2023-06-12,"SKU19326",3
"OD10552","Delivered",2023-07-14,"SKU23482",4
"OD10552","Delivered",2023-07-14,"SKU16792",2
"OD10553","Delivered",2023-05-29,"SKU26202",3
"OD10553","Delivered",2023-05-29,"SKU15817",4
"OD10553","Delivered",2023-05-29,"SKU15321",2
"OD10553","Delivered",2023-05-29,"SKU16170",3
"OD10553","Delivered",2023-05-29,"SKU10855",1
"OD10553","Delivered",2023-05-29,"SKU17383",3
"OD10553","Delivered",2023-05-29,"SKU23911",3
"OD10553","Delivered",2023-05-29,"SKU18426",3
"OD10554","Order placed",2023-01-12,"SKU14938",2
"OD10554","Order placed",2023-01-12,"SKU27319",5
"OD10554","Order placed",2023-01-12,"SKU26744",2
"OD10554","Order placed",2023-01-12,"SKU24237",1
"OD10554","Order placed",2023-01-12,"SKU12131",1
"OD10554","Order placed",2023-01-12,"SKU18123",1
"OD10554","Order placed",2023-01-12,"SKU21035",2
"OD10555","In transit",2023-10-18,"SKU23218",2
"OD10555","In transit",2023-10-18,"SKU12851",3
"OD10555","In transit",2023-10-18,"SKU20676",1
"OD10556","Delivered",2023-08-28,"SKU17936",4
"OD10556","Delivered",2023-08-28,"SKU20406",2
"OD10556","Delivered",2023-08-28,"SKU18923",2
"OD10556","Delivered",2023-08-28,"SKU19498",3
"OD10556","Delivered",2023-08-28,"SKU18052",1
"OD10556","Delivered",2023-08-28,"SKU27008",1
"OD10556","Delivered",2023-08-28,"SKU27400",1
"OD10556","Delivered",2023-08-28,"SKU24772",4
"OD10556","Delivered",2023-08-28,"SKU17148",4
"OD10557","Cancelled",2023-08-21,"SKU15364",2
"OD10557","Cancelled",2023-08-21,"SKU29209",1
"OD10557","Cancelled",2023-08-21,"SKU13708",4
"OD10557","Cancelled",2023-08-21,"SKU16391",2
"OD10558","Delivered",2023-04-06,"SKU16543",2
"OD10558","Delivered",2023-04-06,"SKU16708",4
"OD10558","Delivered",2023-04-06,"SKU28393",1
"OD10558","Delivered",2023-04-06,"SKU25154",3
"OD10558","Delivered",2023-04-06,"SKU11107",5
"OD10558","Delivered",2023-04-06,"SKU29271",4
"OD10558","Delivered",2023-04-06,"SKU14567",2
"OD10558","Delivered",2023-04-06,"SKU29311",4
"OD10558","Delivered",2023-04-06,"SKU19107",4
"OD10559","In transit",2023-05-26,"SKU23349",4
"OD10559","In transit",2023-05-26,"SKU29361",4
"OD10559","In transit",2023-05-26,"SKU26784",4
"OD10559","In transit",2023-05-26,"SKU20680",5
"OD10559","In transit",2023-05-26,"SKU10973",4
"OD10560","Delivered",2023-03-07,"SKU10823",2
"OD10560","Delivered",2023-03-07,"SKU24905",3
"OD10560","Delivered",2023-03-07,"SKU27587",3
"OD10560","Delivered",2023-03-07,"SKU17522",5
"OD10560","Delivered",2023-03-07,"SKU21443",4
"OD10561","Delivered",2023-04-03,"SKU15796",1
"OD10561","Delivered",2023-04-03,"SKU11224",5
"OD10561","Delivered",2023-04-03,"SKU28324",3
"OD10561","Delivered",2023-04-03,"SKU26832",1
"OD10561","Delivered",2023-04-03,"SKU17078",2
"OD10561","Delivered",2023-04-03,"SKU24730",5
"OD10561","Delivered",2023-04-03,"SKU30052",4
"OD10561","Delivered",2023-04-03,"SKU30096",3
"OD10561","Delivered",2023-04-03,"SKU18850",2
"OD10561","Delivered",2023-04-03,"SKU15348",5
"OD10562","In transit",2023-05-12,"SKU15420",3
"OD10562","In transit",2023-05-12,"SKU18794",3
"OD10562","In transit",2023-05-12,"SKU25468",4
"OD10562","In transit",2023-05-12,"SKU22369",5
"OD10562","In transit",2023-05-12,"SKU14618",1
"OD10562","In transit",2023-05-12,"SKU12450",4
"OD10563","Cancelled",2023-05-16,"SKU18756",2
"OD10563","Cancelled",2023-05-16,"SKU17625",2
"OD10563","Cancelled",2023-05-16,"SKU15504",1
"OD10563","Cancelled",2023-05-16,"SKU14825",2
"OD10563","Cancelled",2023-05-16,"SKU17242",5
"OD10563","Cancelled",2023-05-16,"SKU28733",5
"OD10563","Cancelled",2023-05-16,"SKU16257",2
"OD10563","Cancelled",2023-05-16,"SKU13728",2
"OD10564","Order placed",2023-08-14,"SKU28875",4
"OD10564","Order placed",2023-08-14,"SKU15081",3
"OD10564","Order placed",2023-08-14,"SKU17115",3
"OD10564","Order placed",2023-08-14,"SKU25997",1
"OD10564","Order placed",2023-08-14,"SKU15391",1
"OD10564","Order placed",2023-08-14,"SKU24125",4
"OD10564","Order placed",2023-08-14,"SKU14514",3
"OD10565","In transit",2023-11-29,"SKU26451",3
"OD10565","In transit",2023-11-29,"SKU27205",5
"OD10565","In transit",2023-11-29,"SKU17055",3
"OD10565","In transit",2023-11-29,"SKU13598",1
"OD10565","In transit",2023-11-29,"SKU13248",2
"OD10566","In transit",2023-09-17,"SKU12252",2
